h,K,repeat,method,err,score
200,0,97,Nuclear-Nuclear,63.08281000214815,0.92
200,0,97,Pooled-Nuclear-Nuclear,68.82568268078134,0.89
200,0,98,naive-Nuclear,69.44126805173464,1.0
200,0,98,A-Nuclear-Nuclear,72.27001547132114,0.87
200,0,98,Nuclear-Nuclear,72.74586767602702,0.97
200,0,98,Pooled-Nuclear-Nuclear,81.84088071327672,0.87
200,0,99,naive-Nuclear,61.4487808409059,1.0
200,0,99,A-Nuclear-Nuclear,59.23237065490906,0.85
200,0,99,Nuclear-Nuclear,60.17407668237462,0.85
200,0,99,Pooled-Nuclear-Nuclear,66.19570693358224,0.85
200,0,100,naive-Nuclear,57.04317872539731,1.0
200,0,100,A-Nuclear-Nuclear,56.39017860483594,0.865
200,0,100,Nuclear-Nuclear,57.52805459569534,0.93
200,0,100,Pooled-Nuclear-Nuclear,62.78507647349447,0.865
200,1,1,naive-Nuclear,50.92057062178971,1.0
200,1,1,A-Nuclear-Nuclear,45.030911615690414,0.995
200,1,1,Nuclear-Nuclear,45.13185461437577,0.935
200,1,1,Pooled-Nuclear-Nuclear,48.23474908637426,0.925
200,1,2,naive-Nuclear,55.79308876214756,0.995
200,1,2,A-Nuclear-Nuclear,53.390138430488975,0.995
200,1,2,Nuclear-Nuclear,54.21098835667063,0.995
200,1,2,Pooled-Nuclear-Nuclear,59.42450761981874,0.87
200,1,3,naive-Nuclear,70.35751118894015,0.995
200,1,3,A-Nuclear-Nuclear,69.83593726322842,0.995
200,1,3,Nuclear-Nuclear,71.99233664787552,0.93
200,1,3,Pooled-Nuclear-Nuclear,80.6391161734802,0.875
200,1,4,naive-Nuclear,59.27961671331849,1.0
200,1,4,A-Nuclear-Nuclear,54.8960260304064,0.995
200,1,4,Nuclear-Nuclear,55.716875956588055,0.995
200,1,4,Pooled-Nuclear-Nuclear,59.53440937363271,0.945
200,1,5,naive-Nuclear,69.21315286008576,0.99
200,1,5,A-Nuclear-Nuclear,69.41341883907651,0.985
